Kepler_ID,RA (J2000),Dec (J2000),Teff,kepmag
5112856,295.35903,40.24351,6209,15.018
5112857,295.35909,40.26442,5835,16.965
5112858,295.35966,40.207,5544,16.786
5112859,295.3597605,40.23863,5982,18.119
5112860,295.3598295,40.2039,6126,14.807
5112861,295.3599495,40.27197,6514,15.736
5112862,295.360059,40.25902,5520,17.51
5112863,295.3601595,40.21728,6434,15.161
5112864,295.3603905,40.22023,5204,17.194
5112865,295.3607295,40.24232,6158,15.827
5112866,295.3607505,40.25217,4963,17.523
5112867,295.3608,40.22333,5296,16.963
5112868,295.36083,40.270161,,18.49
5112869,295.3609035,40.252089,,16.962
5112870,295.3609395,40.20924,6111,15.434
5112871,295.3611,40.26698,5565,17.623
5112872,295.3613805,40.24561,5799,17.822
5112873,295.3614555,40.239111,,17.224
5112874,295.3614705,40.26123,4830,17.884
5112875,295.361583,40.251622,,18.383
5112876,295.3616415,40.287519,,19.43
5112877,295.3624005,40.220808,,18.2
5112878,295.36248,40.27929,5578,16.938
5112879,295.36281,40.23181,5539,17.491
5112880,295.3628205,40.20787,4610,12.286
5112881,295.362981,40.226131,,18.431
5112882,295.363467,40.299994,,19.213
5112883,295.3638285,40.287353,,19.421
5112884,295.36395,40.21188,5287,17.759
5112885,295.3643835,40.268694,,18.51
5112886,295.364403,40.297153,,19.696
5112887,295.36464,40.204,6282,15.531
5112888,295.3647105,40.26286,5637,17.207
5112889,295.364739,40.27522,6482,15.245
5112890,295.36482,40.26777,4882,17.722
5112891,295.3652895,40.29289,6269,16.357
5112892,295.365294,40.209888,,
5112893,295.3653285,40.233822,,17.653
5112894,295.3654005,40.22872,6029,16.054
5112895,295.36554,40.22003,6877,14.752
5112896,295.36566,40.23886,5512,17.603
5112897,295.36605,40.23227,6100,16.21
5112898,295.3661505,40.2631,5078,18.449
5112899,295.3665795,40.29103,5741,17.561
5112900,295.36659,40.26573,5035,17.487
5112901,295.366602,40.270466,,
5112902,295.36662,40.26171,5382,18.294
5112903,295.3667535,40.294614,,19.597
5112904,295.366959,40.242653,,18.502
5112905,295.367028,40.251031,,18.748
5112906,295.367175,40.253739,,18.317
5112907,295.3672695,40.26006,6499,15.683
5112908,295.3673595,40.20911,5304,17.035
5112909,295.36749,40.28769,5421,17.831
5112910,295.36761,40.21512,6413,14.092
5112911,295.3677105,40.20474,6211,16.061
5112912,295.3678275,40.270294,,18.513
5112913,295.3678395,40.28159,5568,17.708
5112914,295.36809,40.26645,5039,17.423
5112915,295.36818,40.21127,5951,16.769
5112916,295.3686195,40.24283,6218,18.256
5112917,295.36911,40.27353,5227,16.986
5112918,295.369275,40.231214,,18.08
5112919,295.36935,40.219344,,17.06
5112920,295.369356,40.206461,,15.44
5112921,295.3693695,40.24991,6100,16.03
5112922,295.3694205,40.23231,5878,15.344
5112923,295.369494,40.287619,,17.35
5112924,295.36977,40.24048,6372,16.206
5112925,295.3700055,40.260842,,18.929
5112926,295.3700055,40.286939,,18.654
5112927,295.37013,40.224139,,18.242
5112928,295.37022,40.227633,,19.157
5112929,295.3703835,40.219106,,15.512
5112930,295.3705365,40.298961,,19.016
5112931,295.370589,40.224792,,18.184
5112932,295.3707795,40.220966,,13.207
5112933,295.37082,40.229842,,19.246
5112934,295.3708605,40.2057,6097,16.149
5112935,295.37097,40.264336,,19.46
5112936,295.3709895,40.256281,,18.774
5112937,295.371159,40.21352,6503,15.669
5112938,295.3714695,40.2178,4832,12.795
5112939,295.371519,40.28971,5621,17.979
5112940,295.371531,40.271578,,19.183
5112941,295.3715805,40.20014,6404,15.758
5112942,295.37184,40.20378,5983,16.158
5112943,295.3718445,40.277736,,17.633
5112944,295.37226,40.25336,6151,14.828
5112945,295.3723275,40.265625,,16.69
5112946,295.3723695,40.25021,5438,17.597
5112947,295.3724805,40.29342,5625,17.369
5112948,295.3726095,40.23889,4727,12.895
5112949,295.3726995,40.28662,5261,18.06
5112950,295.37307,40.20586,4803,12.773
5112951,295.3731525,40.261697,,19.327
5112952,295.373394,40.212106,,18.464
5112953,295.373403,40.293586,,17.17
5112954,295.3735245,40.253811,,15.95
5112955,295.37364,40.24626,5009,17.798
5112956,295.3738005,40.26869,5873,17.905
5112957,295.3741035,40.216333,,16.079
5112958,295.3741695,40.25499,6248,15.246
5112959,295.3741905,40.24234,6352,16.362
5112960,295.374573,40.251308,,15.813
5112961,295.3745775,40.286333,,19.563
5112962,295.3746105,40.298711,,18.455
5112963,295.3746195,40.232103,,18.14
5112964,295.3747905,40.248245,,
5112965,295.3749,40.232311,,16.506
5112966,295.3750725,40.230103,,18.434
5112967,295.375248,40.203438,,
5112968,295.3752645,40.232431,,16.65
5112969,295.375386,40.244556,,13.705
5112970,295.3756005,40.206722,,17.052
5112971,295.37592,40.20941,6373,15.654
5112972,295.37601,40.23281,5212,17.927
5112973,295.3760805,40.24045,4952,18.186
5112974,295.3761495,40.25606,4841,12.693
5112975,295.37652,40.267094,,17.359
5112976,295.3766205,40.2042,6146,15.453
5112977,295.3767795,40.2379,6181,16.165
5112978,295.3768095,40.22043,5991,14.875
5112979,295.3768395,40.24571,6215,15.113
5112980,295.3770195,40.24423,6278,17.61
5112981,295.377114,40.213758,,18.694
5112982,295.3776195,40.235083,,18.133
5112983,295.377906,40.207997,,18.21
5112984,295.377942,40.253561,,18.03
5112985,295.378056,40.279744,,18.342
5112986,295.3780995,40.24857,5433,17.707
5112987,295.3786605,40.266217,,18.495
5112988,295.3787295,40.24649,6268,17.039
5112989,295.378761,40.270586,,17.15
5112990,295.3791885,40.289983,,19.369
5112991,295.37919,40.22412,6302,15.612
5112992,295.37949,40.27426,5256,17.594
5112993,295.3796025,40.2696,,18.139
5112994,295.3796595,40.22268,5929,16.781
5112995,295.3796805,40.26139,5849,14.891
5112996,295.3797,40.2147,5991,18.361
5112997,295.3797495,40.27089,4970,16.286
5112998,295.3800975,40.223878,,13.932
5112999,295.3803165,40.277361,,19.381
5113000,295.38054,40.22747,6306,15.263
5113001,295.3805505,40.21946,5821,14.755
5113002,295.380831,40.284267,,19.429
5113003,295.3810095,40.22434,6380,15.82
5113004,295.381461,40.247344,,18.687
5113005,295.381509,40.242028,,14.131
5113006,295.38189,40.22669,5669,16.873
5113007,295.38198,40.265503,,19.058
5113008,295.3820205,40.21285,5567,17.789
5113009,295.38222,40.21432,4924,17.88
5113010,295.38234,40.24199,6509,15.442
5113011,295.3824015,40.237384,,14.729
5113012,295.3824855,40.264083,,19.298
5113013,295.3826535,40.221556,,17.339
5113014,295.382664,40.211323,,
5113015,295.3828035,40.210528,,18.817
5113016,295.3829145,40.255936,,19.527
5113017,295.3831095,40.23488,5000,17.741
5113018,295.383234,40.242036,,14.789
5113019,295.383699,40.29625,5562,16.908
5113020,295.3841895,40.28462,5071,17.983
5113021,295.3844805,40.24198,5974,15.91
5113022,295.38459,40.21852,5468,17.197
5113023,295.3848405,40.26034,6263,15.98
5113024,295.3849995,40.230356,,18.749
5113025,295.3851465,40.290156,,18.997
5113026,295.3855395,40.23568,5687,17.691
5113027,295.385922,40.255164,,19.23
5113028,295.3859535,40.288789,,18.788
5113029,295.3861905,40.22298,5685,16.869
5113030,295.38621,40.22829,5318,16.912
5113031,295.386297,40.266944,,19.218
5113032,295.3865715,40.264278,,17.158
5113033,295.3867635,40.253783,,18.635
5113034,295.38678,40.20201,5441,17.06
5113035,295.3869495,40.24231,6270,15.371
5113036,295.38705,40.239767,,18.034
5113037,295.3875885,40.221469,,18.6
5113038,295.3880385,40.234597,,18.79
5113039,295.3883055,40.243431,,18.835
5113040,295.3886505,40.23518,5588,17.006
5113041,295.3887795,40.20971,4660,12.858
5113042,295.3889595,40.26058,5981,16.229
5113043,295.38912,40.274014,,17.752
5113044,295.38918,40.27299,6036,16.045
5113045,295.38969,40.23913,6147,15.147
5113046,295.38993,40.24975,4873,16.489
5113047,295.39029,40.23019,5533,17.109
5113048,295.390497,40.206686,,17.718
5113049,295.3905255,40.26985,,18.994
5113050,295.39077,40.20574,5595,17.209
5113051,295.39092,40.25323,6110,17.939
5113052,295.3909995,40.22098,6177,16.087
5113053,295.39137,40.21677,6288,15.519
5113054,295.3916595,40.22339,5367,17.813
5113055,295.3917,40.246942,,19.185
5113056,295.392384,40.267533,,17.78
5113057,295.39245,40.29008,5721,16.781
5113058,295.39245,40.26596,6198,14.816
5113059,295.3924905,40.20317,6215,16.204
5113060,295.39302,40.22975,6490,16.108
5113061,295.3933395,40.29675,4281,11.157
5113062,295.393341,40.25995,,18.905
5113063,295.3935,40.23506,5576,17.282
5113064,295.393905,40.251922,,17.153
5113065,295.3942785,40.215083,,18.396
5113066,295.3943595,40.2405,5593,16.784
5113067,295.3945005,40.26679,5507,17.961
5113068,295.3947495,40.22479,6522,15.628
5113069,295.3950255,40.273133,,18.635
5113070,295.3952145,40.220192,,16.953
5113071,295.39542,40.28013,6298,15.357
5113072,295.395429,40.23196,6452,16.124
5113073,295.3955595,40.20698,5383,17.776
5113074,295.3955805,40.22917,5398,16.881
5113075,295.39569,40.26291,5146,18.023
5113076,295.39575,40.24103,6255,15.81
5113077,295.39578,40.21319,5590,17.429
5113078,295.3958295,40.26767,4851,17.808
5113079,295.3958295,40.2987,5297,17.033
5113080,295.3959135,40.212589,,16.1
5113081,295.3961715,40.254353,,19.305
5113082,295.3964055,40.203486,,18.018
5113083,295.396569,40.232344,,18.29
5113084,295.39668,40.23641,6228,15.11
5113085,295.39734,40.26231,5330,18.129
5113086,295.3974255,40.288133,,18.808
5113087,295.3975785,40.208222,,18.96
5113088,295.39761,40.22777,6122,15.976
5113089,295.39785,40.27213,6316,14.676
5113090,295.3978995,40.24358,5980,16.65
5113091,295.39806,40.20224,4582,17.431
5113092,295.3981005,40.25632,5318,17.692
5113093,295.3981905,40.26816,6585,17.043
5113094,295.398489,40.26042,5017,17.102
5113095,295.3986465,40.208664,,18.581
5113096,295.398969,40.280583,,18.781
5113097,295.3992705,40.20543,6604,15.927
5113098,295.3993215,40.260678,,15.46
5113099,295.3994505,40.20666,5179,17.284
5113100,295.399881,40.205758,,14.523
5113101,295.3999035,40.209714,,18.807
5113102,295.40001,40.22766,5258,17.1
5113103,295.40016,40.272198,,
5113104,295.40025,40.23464,4772,18.228
5113105,295.4003505,40.29044,6065,15.369
5113106,295.4003505,40.25012,5392,17.394
5113107,295.40046,40.26064,6127,15.227
5113108,295.4006145,40.292517,,17
5113109,295.4008755,40.205505,,
5113110,295.4009205,40.27953,5164,16.697
5113111,295.400922,40.234881,,16.17
5113112,295.4011215,40.280503,,17.48
5113113,295.4012805,40.20372,5614,16.943
5113114,295.4013555,40.286694,,17.949
5113115,295.4014095,40.25106,6583,16.487
5113116,295.4015205,40.27567,6505,16.428
5113117,295.401639,40.255075,,18.314
5113118,295.40175,40.246375,,19.291
5113119,295.4019645,40.2853,,18.707
5113120,295.40202,40.22317,6140,18.158
5113121,295.4023665,40.239578,,16.108
5113122,295.4025165,40.285892,,18.966
5113123,295.40259,40.23519,5245,14.431
5113124,295.4028615,40.272672,,18.121
5113125,295.4030895,40.257211,,18.178
5113126,295.4034495,40.26358,6248,15.996
5113127,295.403661,40.246442,,18.285
5113128,295.40379,40.20141,6567,15.681
5113129,295.4041335,40.266717,,18.747
5113130,295.40415,40.28037,6887,15.478
5113131,295.40439,40.22748,5256,17.52
5113132,295.404447,40.211139,,18.64
5113133,295.4044695,40.217233,,19.83
5113134,295.404549,40.23941,6181,14.868
5113135,295.4046255,40.275728,,19.547
5113136,295.4046255,40.259889,,18.859
5113137,295.405314,40.210903,,16.686
5113138,295.4054775,40.225525,,19.111
5113139,295.405629,40.24958,5906,17.017
5113140,295.4058195,40.203814,,18.904
5113141,295.4059545,40.241711,,
5113142,295.4064105,40.29635,5436,17.843
5113143,295.40649,40.21097,5705,16.62
5113144,295.40676,40.24737,3189,17.174
5113145,295.40694,40.26812,5941,18.086
5113146,295.406979,40.24241,6241,15.115
5113147,295.40703,40.25867,5401,16.765
5113148,295.40721,40.26126,6289,15.448
5113149,295.407234,40.267517,,19.519
5113150,295.40766,40.23419,5658,17.101
5113151,295.4077995,40.20619,5798,18.092
5113152,295.407936,40.2028,,18.345
5113153,295.4080815,40.258009,,14.764
5113154,295.40835,40.2504,5430,16.23
5113155,295.4088195,40.22987,5254,17.591
5113156,295.40883,40.286269,,18.218
5113157,295.409181,40.293631,,19.082
5113158,295.40928,40.24878,5936,17.174
5113159,295.409319,40.23166,5208,16.78
5113160,295.40937,40.22415,,18.905
5113161,295.4094195,40.283504,,
5113162,295.40967,40.25827,5625,16.951
5113163,295.40976,40.20883,6480,16.092
5113164,295.409919,40.274897,,17.398
5113165,295.4105295,40.20676,6498,16.373
5113166,295.41072,40.23584,6025,16.564
5113167,295.411011,40.248464,,18.023
5113168,295.4111385,40.250856,,19.341
5113169,295.4117745,40.259036,,18.529
5113170,295.41195,40.23049,5011,17.65
5113171,295.412109,40.248453,,17.874
5113172,295.412403,40.253494,,19.128
5113173,295.4129055,40.215425,,18
5113174,295.4129385,40.223506,,18.85
5113175,295.413003,40.269086,,19.37
5113176,295.4131455,40.224197,,
5113177,295.41327,40.20013,5506,18.204
5113178,295.413303,40.219431,,18.175
5113179,295.41381,40.22641,5598,16.655
5113180,295.413816,40.255678,,19.515
5113181,295.41387,40.257586,,18.619
5113182,295.41399,40.29017,5526,17.283
5113183,295.4140605,40.24927,5506,17.043
5113184,295.4143305,40.243108,,19.068
5113185,295.414395,40.255017,,18.71
5113186,295.4145585,40.20415,,17.009
5113187,295.4146995,40.249094,,16.323
5113188,295.414734,40.24585,,18.846
5113189,295.414806,40.280372,,19.029
5113190,295.4149605,40.28492,5909,15.684
5113191,295.415058,40.219731,,18.837
5113192,295.415091,40.273675,,18.52
5113193,295.4151195,40.2093,5374,17.663
5113194,295.415133,40.243744,,18.965
5113195,295.4151915,40.261378,,17.411
5113196,295.415241,40.212161,,18.202
5113197,295.4153505,40.248933,,16.72
5113198,295.41543,40.20329,5515,17.983
5113199,295.4158395,40.208864,,16.46
5113200,295.4160945,40.274672,,18.494
5113201,295.4161275,40.260886,,17.059
5113202,295.416378,40.270067,,18.721
5113203,295.416729,40.20247,5377,18.072
5113204,295.417131,40.272447,,19.105
5113205,295.4172135,40.2392,,18.675
5113206,295.41729,40.20877,5281,17.664
5113207,295.4173635,40.26135,,18.337
5113208,295.417506,40.275269,,19.084
5113209,295.417641,40.242375,,17.988
5113210,295.41783,40.25743,5944,17.461
5113211,295.4182035,40.274675,,19.054
5113212,295.418256,40.245208,,17.847
5113213,295.41828,40.29907,5349,16.874
5113214,295.4183865,40.271994,,18.89
5113215,295.4186295,40.26537,4818,15.825
5113216,295.4186625,40.222412,,
5113217,295.4189445,40.272769,,18.78
5113218,295.4191245,40.299481,,17.523
5113219,295.4191365,40.222878,,15.5
5113220,295.4192895,40.28354,5553,17.85
5113221,295.4194365,40.215617,,19.237
5113222,295.4197305,40.25429,6928,18.31
5113223,295.4198295,40.21439,5700,16.001
5113224,295.419831,40.230461,,18.303
5113225,295.42002,40.2945,5549,17.652
5113226,295.420278,40.265681,,17.064
5113227,295.420467,40.288303,,18.404
5113228,295.4206395,40.22391,4014,12.423
5113229,295.420767,40.294542,,18.135
5113230,295.4208255,40.21497,,
5113231,295.420953,40.278636,,19.15
5113232,295.421145,40.265975,,17.693
5113233,295.42143,40.23454,5116,17.943
5113234,295.421508,40.243667,,19.12
5113235,295.4215605,40.26257,6294,16.437
5113236,295.421775,40.213172,,17.997
5113237,295.4217945,40.256208,,17.9
5113238,295.4222055,40.200267,,19.45
5113239,295.4222805,40.29906,5957,16.545
5113240,295.42233,40.226197,,17.682
5113241,295.4226495,40.231914,,19.236
5113242,295.422684,40.254569,,17.519
5113243,295.42302,40.254719,,16.972
5113244,295.423095,40.274358,,19.13
5113245,295.423308,40.230594,,18.54
5113246,295.4234295,40.28689,4673,14.755
5113247,295.423578,40.214453,,18.165
5113248,295.423719,40.295386,,19.062
5113249,295.4238855,40.282678,,17.027
5113250,295.42395,40.25666,6615,14.49
5113251,295.4241525,40.259483,,17.476
5113252,295.42425,40.246628,,17.855
5113253,295.4244705,40.23383,5002,15.107
5113254,295.4250705,40.22529,5063,17.353
5113255,295.42512,40.211736,,19.05
5113256,295.42521,40.25198,5840,16.662
5113257,295.425333,40.273556,,18.8
5113258,295.4254035,40.254932,,
5113259,295.4260245,40.205067,,18.187
5113260,295.4260605,40.22798,5436,17.747
5113261,295.4265,40.26102,5694,14.806
5113262,295.426572,40.215239,,19.127
5113263,295.4265795,40.28071,6060,15.712
5113264,295.4275635,40.223614,,19.373
5113265,295.4276205,40.29785,4886,16.994
5113266,295.4277495,40.21175,6011,17.797
5113267,295.4277495,40.28377,6206,17.29
5113268,295.4277705,40.23811,6270,17.072
5113269,295.427784,40.230406,,18.989
5113270,295.4278605,40.285419,,19.006
5113271,295.4281665,40.224094,,18.781
5113272,295.42818,40.20035,6572,17.35
5113273,295.428645,40.269733,,16.335
5113274,295.429497,40.213728,,19.442
5113275,295.42968,40.26001,6266,15.848
5113276,295.4303385,40.261531,,17.355
5113277,295.4304105,40.262094,,18.204
5113278,295.43064,40.2746,6069,15.063
5113279,295.4316255,40.245828,,19.978
5113280,295.4316885,40.264075,,17.232
5113281,295.4318295,40.21894,6532,17.859
5113282,295.43235,40.28976,5342,18.062
5113283,295.43241,40.20928,6081,17.486
5113284,295.4325495,40.2568,6259,15.361
5113285,295.4325915,40.286619,,18.14
5113286,295.43262,40.24076,4575,18.4
5113287,295.4328645,40.290778,,18.03
5113288,295.432905,40.202042,,18.934
5113289,295.4329305,40.28131,6432,15.788
5113290,295.432944,40.219178,,16.57
5113291,295.4332605,40.26485,6107,17.585
5113292,295.433514,40.219131,,18.23
5113293,295.43352,40.22811,6124,15.962
5113294,295.433592,40.288208,,18.051
5113295,295.43361,40.2133,5555,15.612
5113296,295.43373,40.28309,5301,17.06
5113297,295.433928,40.267111,,18.357
5113298,295.434309,40.25791,5939,17.291
5113299,295.4343615,40.261,,18.049
5113300,295.434384,40.261411,,18.739
5113301,295.4344245,40.259919,,17.4
5113302,295.43454,40.23466,4865,17.85
5113303,295.4347665,40.260386,,16.416
5113304,295.43553,40.20288,4612,17.91
5113305,295.435656,40.246325,,19.479
5113306,295.435656,40.239947,,18.551
5113307,295.4356725,40.228764,,15.166
5113308,295.43568,40.22943,6654,17.307
5113309,295.43568,40.26039,6230,16.634
5113310,295.4359305,40.22822,5468,17.246
5113311,295.4359695,40.287122,,19.215
5113312,295.4360025,40.207078,,19.6
5113313,295.43607,40.268661,,17.311
5113314,295.436241,40.274986,,18.634
5113315,295.436634,40.219842,,18.35
5113316,295.436706,40.220194,,17.805
5113317,295.43682,40.242886,,18.59
5113318,295.4370105,40.20556,5531,16.604
5113319,295.4370705,40.27223,6411,16.298
5113320,295.43718,40.21026,6498,16.025
5113321,295.4373705,40.278,6558,16.052
5113322,295.4373855,40.268058,,18.517
5113323,295.4374095,40.21398,6461,11.892
5113324,295.437447,40.229078,,17.775
5113325,295.4374995,40.246553,,18.948
5113326,295.437705,40.271222,,17.346
5113327,295.4377305,40.28877,5901,17.654
5113328,295.4377305,40.28676,5303,18.051
5113329,295.43775,40.25812,5945,18.057
5113330,295.43787,40.26954,6248,16.78
5113331,295.4379,40.270669,,17.254
5113334,295.4385,40.20178,6414,15.104
5113335,295.43868,40.21304,6385,16.905
5113337,295.4391,40.276658,,16.053
5113338,295.43958,40.220683,,19.237
5113339,295.4397705,40.22271,4070,18.038
5113340,295.4398725,40.232842,,17.162
5113341,295.4398995,40.23352,4040,18.669
5113342,295.4402505,40.222408,,17.262
5113344,295.44075,40.2395,6362,16.104
5113345,295.4407665,40.262547,,18.862
5113346,295.44081,40.24624,4632,18.122
5113348,295.4412945,40.252167,,18.047
5113349,295.4413785,40.222197,,17.708
5113350,295.44174,40.21921,5165,17.306
5113351,295.44189,40.2433,6198,16.632
5113352,295.4420715,40.252064,,18.651
5113353,295.442205,40.204394,,18.519
5113354,295.4425695,40.2587,6273,16.227
5113355,295.4427585,40.232783,,19.157
5113356,295.44291,40.28327,6491,16.093
5113357,295.44309,40.27556,6960,14.741
5113359,295.443378,40.236894,,18.339
5113360,295.4437215,40.284936,,19.035
5113361,295.443828,40.239642,,18.411
5113362,295.4445,40.20492,5519,17.176
5113363,295.4445885,40.263,,18.79
5113364,295.44507,40.22732,5464,17.294
5113365,295.4451285,40.227986,,16.5
5113366,295.44561,40.25783,6700,16.846
5113367,295.4457105,40.201458,,18.647
5113369,295.446636,40.260167,,18.149
5113370,295.44675,40.25338,6246,16.57
5113371,295.446759,40.26579,4624,14.504
5113372,295.4468535,40.204086,,19.27
5113373,295.4468895,40.25462,6280,17.82
5113374,295.446903,40.254044,,15.87
5113375,295.4471805,40.22211,5123,18.191
5113376,295.4472495,40.278125,,16.816
5113377,295.44753,40.24164,5562,17.325
5113378,295.4478,40.27726,4287,15.564
5113379,295.449195,40.273389,,18.284
5113380,295.4492805,40.21742,5205,17.611
5113381,295.449441,40.221108,,18.96
5113382,295.4495205,40.24559,5993,13.74
5113383,295.4495895,40.27486,5488,16.431
5113384,295.4495895,40.20045,5162,16.866
5113385,295.44966,40.23049,5585,17.596
5113386,295.449666,40.212929,,
5113387,295.4496795,40.22639,5589,17.852
5113388,295.44972,40.213711,,18.3
5113390,295.450134,40.251161,,18.391
5113391,295.45038,40.22204,5629,17.138
5113393,295.45071,40.20864,5821,15.114
5113395,295.4509665,40.216867,,17.072
5113396,295.4511435,40.209919,,
5113397,295.45116,40.23167,4972,16.582
5113398,295.451445,40.253842,,18.277
5113403,295.45224,40.25876,5619,17.277
5113404,295.4526,40.21987,5125,17.634
5113405,295.45284,40.2467,5427,17.761
5113406,295.4535105,40.22731,5233,17.733
5113407,295.453914,40.236764,,17.68
5113408,295.4541285,40.215611,,18.39
5113410,295.454553,40.232078,,19.026
5113412,295.4555535,40.241717,,17.098
5113414,295.4562105,40.261281,,19.17
5113415,295.456284,40.247003,,18.8
5113416,295.4563965,40.241653,,15.96
5113417,295.4564895,40.210656,,19.042
5113418,295.45653,40.20743,4896,17.814
5113419,295.456992,40.266222,,18.299
5113420,295.4570205,40.26258,6439,17.087
5113422,295.4573415,40.265183,,18.96
5113423,295.45749,40.20465,5699,15.819
5113424,295.45752,40.213281,,18.908
5113425,295.4577975,40.206722,,18.087
5113426,295.4579205,40.22342,6199,17.913
5113429,295.4582505,40.24145,5342,16.423
5113430,295.458306,40.227556,,17.707
5113431,295.45854,40.21458,4874,16.1
5113433,295.45881,40.24923,6301,17.263
5113435,295.4590695,40.25609,7686,17.836
5113436,295.4590695,40.24585,6049,14.957
5113437,295.4592705,40.21996,4973,18.461
5113438,295.4593605,40.23059,6557,16.043
5113439,295.459767,40.204461,,18.716
5113440,295.460055,40.221097,,18.95
5113443,295.46121,40.23167,5914,17.892
5113444,295.4612295,40.2338,6162,17.035
5113445,295.4612595,40.20771,6208,17.399
5113446,295.46154,40.23589,6866,17.615
5113449,295.4624505,40.23972,6266,17.689
5113450,295.463784,40.206017,,18.912
5113451,295.463925,40.213497,,18.131
5113452,295.464117,40.209536,,18.161
5113453,295.4644695,40.20731,5383,17.803
5113457,295.46547,40.25649,8056,15.889
5113458,295.4657025,40.210506,,18.768
5113459,295.466409,40.200422,,19.634
5113460,295.466634,40.221675,,17.877
5113461,295.4668035,40.206531,,19.026
5113462,295.467006,40.248112,,
5113463,295.467345,40.246669,,17.502
5113464,295.4680215,40.200775,,19.96
5113467,295.4691645,40.235703,,16.96
5113469,295.46949,40.22951,5803,17.217
5113470,295.469847,40.235783,,16.813
5113473,295.470225,40.241206,,17.711
5113477,295.4704305,40.206,5563,16.697
5113478,295.47045,40.24573,6431,16.799
5113483,295.471497,40.213806,,18.03
5113486,295.471806,40.246103,,17.009
5113489,295.473189,40.204681,,17.771
5113490,295.4734095,40.24525,6621,15.339
5113491,295.473909,40.231344,,18.564
5113494,295.4746365,40.243647,,15.56
5113496,295.47519,40.23335,5979,16.489
5113497,295.47528,40.24077,5745,16.464
5113498,295.4756595,40.2302,6228,17.62
5113499,295.475706,40.204981,,16.902
5113502,295.476156,40.232442,,13.701
5113503,295.4763,40.22416,5604,16.395
5113504,295.47693,40.23306,6166,16.737
5113505,295.4773305,40.22177,6055,18.165
5113507,295.4774805,40.202811,,18.539
5113508,295.47753,40.20458,5641,16.796
5113509,295.47762,40.20975,4772,14.796
5113511,295.478259,40.205214,,16.7
5113514,295.47912,40.22586,6327,14.656
5113515,295.4792445,40.225458,,13.555
5113516,295.4797695,40.21933,5118,16.966
5113519,295.480131,40.215231,,17.246
5113520,295.4803005,40.214175,,17.21
5113521,295.4807415,40.232189,,17.96
5113522,295.4808,40.22547,5312,15.7
5113523,295.481283,40.211328,,18.371
5113524,295.4814555,40.214778,,17.489
5113525,295.481931,40.203808,,15.62
5113528,295.482711,40.217967,,17.88
5113530,295.4832705,40.20501,5296,14.934
5113531,295.4845095,40.20022,5339,16.742
5113533,295.4847855,40.206436,,15.642
5113536,295.485384,40.206686,,15.147
5113537,295.48545,40.208122,,17.9
5113538,295.4856105,40.206072,,15.381
5113539,295.4861475,40.205706,,16.343
5113540,295.4861895,40.20925,5482,16.593
5113542,295.4865,40.22458,5203,17.531
5113544,295.4873415,40.205678,,16.899
5113546,295.4875905,40.21129,5297,17.236
5113547,295.4878245,40.205564,,17.626
5113551,295.48902,40.21218,5038,15.46
5113556,295.48986,40.21615,6148,15.763
5113560,295.4908785,40.20545,,18.046
5113567,295.491684,40.216675,,16.613
5113568,295.4925195,40.219847,,17.722
5113570,295.4932995,40.20157,5724,15.874
5113571,295.493505,40.219831,,17.34
5113577,295.4941905,40.20305,4877,15.072
5113583,295.4963895,40.215097,,18.47
5113585,295.4973795,40.21409,5453,14.409
5113596,295.499661,40.207714,,18.027
5113598,295.5002865,40.207261,,16.828
5113601,295.50078,40.20531,6193,15.693
5199551,295.211709,40.30358,6522,17.045
5199564,295.2152025,40.305583,,18.73
5199583,295.221744,40.303947,,16.478
5199592,295.22334,40.30139,5891,13.481
5199605,295.2258255,40.304444,,11.337
5199614,295.22811,40.30158,6138,15.966
5199633,295.2333435,40.310852,,13.912
5199636,295.23429,40.30763,6773,17.869
5199638,295.234908,40.311,,15.77
5199655,295.2383535,40.308417,,19.328
5199658,295.2390495,40.30401,6194,16.19
5199666,295.239861,40.308469,,18.858
5199667,295.2399285,40.303317,,14.394
5199669,295.240302,40.302079,,14.14
5199670,295.24092,40.31041,5436,17.812
5199674,295.2417,40.30454,5143,17.442
5199688,295.2445665,40.314381,,19.33
5199690,295.245864,40.317425,,17.019
5199692,295.24677,40.30695,5320,15.901
5199694,295.2468525,40.312378,,18.879
5199696,295.2475305,40.31235,,19.165
5199701,295.24842,40.301,6136,16.873
5199714,295.251453,40.306036,,18.228
5199727,295.25436,40.30824,5919,16.98
5199730,295.2546135,40.306764,,19.057
5199735,295.2554535,40.300269,,17.971
5199738,295.25604,40.32278,6389,16.435
5199744,295.257369,40.31128,5848,16.836
5199745,295.25742,40.31786,5255,14.349
5199753,295.2596415,40.318175,,17.821
5199757,295.25991,40.30524,5423,17.82
5199758,295.2604605,40.323628,,19.392
5199761,295.260636,40.308056,,20.15
5199766,295.2615,40.319358,,19.329
5199767,295.261839,40.313922,,19.027
5199776,295.264206,40.318769,,17.314
5199778,295.26423,40.31886,5936,17.976
5199783,295.2650085,40.318606,,18.987
5199791,295.2662805,40.314694,,18.598
5199792,295.266714,40.311947,,18.818
5199795,295.2675945,40.301672,,18.564
5199800,295.268322,40.301422,,17.369
5199802,295.268655,40.318381,,18.846
5199809,295.269909,40.319356,,19.364
5199811,295.27011,40.30582,6287,15.223
5199813,295.2705195,40.327667,,19.585
